order,id,date,time,title,url,visitCount,typedCount,transition
694,4208,3/11/2026,16:37:38,Copy of BigBasket.xlsx - Google Sheets,https://docs.google.com/spreadsheets/d/1JYkavVzvTCYHiZ_dLVVQ1p6kyJxp5K1w/edit,1,0,link
695,4207,3/11/2026,16:37:36,Copy of BigBasket.xlsx - Google Sheets,https://docs.google.com/spreadsheets/u/0/d/1JYkavVzvTCYHiZ_dLVVQ1p6kyJxp5K1w/edit?fromCopy=true,1,0,link
696,4206,3/11/2026,16:37:29,Loading Google Sheets,https://docs.google.com/spreadsheets/u/0/d/1JYkavVzvTCYHiZ_dLVVQ1p6kyJxp5K1w/edit?fromCopy=true&ct=2&cct=0,1,0,link
697,4194,3/11/2026,16:35:48,BigBasket.xlsx - Google Sheets,https://docs.google.com/spreadsheets/d/1W9Mn36CPV6X5Kf3w-ATQ2X2LoCLN4ZpS/edit?gid=75868821#gid=75868821,5,0,link
698,4202,3/11/2026,16:35:47,BigBasket.xlsx - Google Sheets,https://docs.google.com/spreadsheets/d/1W9Mn36CPV6X5Kf3w-ATQ2X2LoCLN4ZpS/edit?rtpof=true&gid=75868821#gid=75868821,1,0,link
699,4201,3/11/2026,16:35:46,BigBasket.xlsx - Google Sheets,https://docs.google.com/spreadsheets/d/1W9Mn36CPV6X5Kf3w-ATQ2X2LoCLN4ZpS/edit?rtpof=true,1,0,link
700,4200,3/11/2026,16:35:44,BigBasket.xlsx - Google Sheets,https://docs.google.com/spreadsheets/u/0/d/1W9Mn36CPV6X5Kf3w-ATQ2X2LoCLN4ZpS/edit?rtpof=true,1,0,link
701,4199,3/11/2026,16:35:25,Untitled spreadsheet - Google Sheets,https://docs.google.com/spreadsheets/d/17U8fg0HI8eGwrmCnCm2c0R-YKeQz_FEcsMzPixB2jXk/edit?gid=0#gid=0,1,0,link
702,4198,3/11/2026,16:35:24,Untitled spreadsheet - Google Sheets,https://docs.google.com/spreadsheets/d/17U8fg0HI8eGwrmCnCm2c0R-YKeQz_FEcsMzPixB2jXk/edit,1,0,link
703,4197,3/11/2026,16:35:20,Untitled spreadsheet - Google Sheets,https://docs.google.com/spreadsheets/create,1,0,link
704,4196,3/11/2026,16:35:19,google sheets excel - Google Search,https://www.google.com/search?q=google+sheets+excel&sca_esv=76a18ee69d7f7d9a&sxsrf=ANbL-n6_dwKwVygoktaxKKk_59oOnO-opA%3A1773227107123&ei=Y0yxaa6WB8me4-EPzoOIqA4&biw=1366&bih=641&oq=google+sheets+exc&gs_lp=Egxnd3Mtd2l6LXNlcnAiEWdvb2dsZSBzaGVldHMgZXhjKgIIADIQEAAYgAQYsQMYgwEYFBiHAjILEAAYgAQYkQIYigUyCxAAGIAEGJECGIoFMgsQABiABBiRAhiKBTILEAAYgAQYkQIYigUyCxAAGIAEGJECGIoFMgUQABiABDIFEAAYgAQyBRAAGIAEMgoQABiABBgUGIcCSIEoUJMEWLwYcAF4AZABAJgB-AGgAdIGqgEFMC4xLjO4AQPIAQD4AQGYAgWgAsoHwgIKEAAYsAMY1gQYR8ICDRAAGIAEGLADGEMYigXCAhcQLhiwAxi4BhjYAhjIAxjaBhjcBtgBAcICCBAAGIAEGLEDmAMAiAYBkAYUugYGCAEQARgZkgcFMS4xLjOgB90XsgcFMC4xLjO4B5kHwgcHMy0zLjEuMcgHcYAIAA&sclient=gws-wiz-serp,2,0,link
705,4196,3/11/2026,16:35:18,google sheets excel - Google Search,https://www.google.com/search?q=google+sheets+excel&sca_esv=76a18ee69d7f7d9a&sxsrf=ANbL-n6_dwKwVygoktaxKKk_59oOnO-opA%3A1773227107123&ei=Y0yxaa6WB8me4-EPzoOIqA4&biw=1366&bih=641&oq=google+sheets+exc&gs_lp=Egxnd3Mtd2l6LXNlcnAiEWdvb2dsZSBzaGVldHMgZXhjKgIIADIQEAAYgAQYsQMYgwEYFBiHAjILEAAYgAQYkQIYigUyCxAAGIAEGJECGIoFMgsQABiABBiRAhiKBTILEAAYgAQYkQIYigUyCxAAGIAEGJECGIoFMgUQABiABDIFEAAYgAQyBRAAGIAEMgoQABiABBgUGIcCSIEoUJMEWLwYcAF4AZABAJgB-AGgAdIGqgEFMC4xLjO4AQPIAQD4AQGYAgWgAsoHwgIKEAAYsAMY1gQYR8ICDRAAGIAEGLADGEMYigXCAhcQLhiwAxi4BhjYAhjIAxjaBhjcBtgBAcICCBAAGIAEGLEDmAMAiAYBkAYUugYGCAEQARgZkgcFMS4xLjOgB90XsgcFMC4xLjO4B5kHwgcHMy0zLjEuMcgHcYAIAA&sclient=gws-wiz-serp,2,0,form_submit
706,4195,3/11/2026,16:35:06,google sheets - Google Search,https://www.google.com/search?q=google+sheets&oq=google+shee&gs_lcrp=EgZjaHJvbWUqDQgBEAAYgwEYsQMYgAQyBggAEEUYOTINCAEQABiDARixAxiABDIKCAIQABixAxiABDISCAMQABgUGIMBGIcCGLEDGIAEMgcIBBAAGIAEMgcIBRAAGIAEMg0IBhAAGIMBGLEDGIAEMgYIBxBFGDzSAQg3MDAwajBqN6gCALACAA&sourceid=chrome&ie=UTF-8,1,0,generated
707,4194,3/11/2026,16:33:51,BigBasket.xlsx - Google Sheets,https://docs.google.com/spreadsheets/d/1W9Mn36CPV6X5Kf3w-ATQ2X2LoCLN4ZpS/edit?gid=75868821#gid=75868821,5,0,link
708,4194,3/11/2026,16:33:51,BigBasket.xlsx - Google Sheets,https://docs.google.com/spreadsheets/d/1W9Mn36CPV6X5Kf3w-ATQ2X2LoCLN4ZpS/edit?gid=75868821#gid=75868821,5,0,link
709,4194,3/11/2026,16:33:50,BigBasket.xlsx - Google Sheets,https://docs.google.com/spreadsheets/d/1W9Mn36CPV6X5Kf3w-ATQ2X2LoCLN4ZpS/edit?gid=75868821#gid=75868821,5,0,link
710,4194,3/11/2026,16:33:40,BigBasket.xlsx - Google Sheets,https://docs.google.com/spreadsheets/d/1W9Mn36CPV6X5Kf3w-ATQ2X2LoCLN4ZpS/edit?gid=75868821#gid=75868821,5,0,link
711,4193,3/11/2026,16:16:28,Meet – Sumit Sharma and Data Science,https://meet.google.com/hks-gehq-vfa,3,0,link
712,4193,3/11/2026,16:05:28,Meet – Sumit Sharma and Data Science,https://meet.google.com/hks-gehq-vfa,3,0,link
713,585,3/11/2026,16:04:57,Data Science Course Overview - Internshala Trainings,https://trainings.internshala.com/pgc/dashboard/data-science-specialization-v3/overview/,176,0,link
714,583,3/11/2026,16:04:52,Internshala Trainings,https://trainings.internshala.com/dashboard/specializations/?tracking_source=signup,99,0,link
715,582,3/11/2026,16:04:48,Data Science Placement Course with AI,https://trainings.internshala.com/data-science-placement-guarantee-course/?utm_source=is_web_custom_homepage_banner,93,0,link
716,4191,3/11/2026,15:57:49,Google Meet,https://meet.google.com/landing?authuser=0,1,0,link
717,4189,3/11/2026,15:57:46,vlookup excel - Google Search,https://www.google.com/search?q=vlookup+excel&sca_esv=76a18ee69d7f7d9a&sxsrf=ANbL-n6UjK1vtcPdlfW4sZDmo9LWDFzQgA%3A1773224729791&ei=GUOxabj7L-bz4-EPpOqBsA4&biw=1366&bih=641&oq=vloo&gs_lp=Egxnd3Mtd2l6LXNlcnAiBHZsb28qAggBMhAQABiABBixAxhDGIMBGIoFMg0QABiABBixAxhDGIoFMgoQABiABBhDGIoFMg0QABiABBixAxhDGIoFMggQABiABBixAzIKEAAYgAQYQxiKBTIIEAAYgAQYsQMyChAAGIAEGEMYigUyBxAAGIAEGAoyBRAAGIAESNFYUNkSWNYhcAF4AZABAJgBlAKgAa4GqgEFMC4yLjK4AQPIAQD4AQGYAgWgAoMHqAIUwgIHECMYJxjqAsICDRAjGPAFGCcY6gIYngbCAhYQABiABBhDGLQCGOcGGIoFGOoC2AEBwgIKECMYgAQYJxiKBcICCxAAGIAEGJECGIoFwgIIEC4YgAQYsQPCAggQLhiABBjlBMICCxAuGIAEGJECGIoFwgIaEC4YgAQYkQIYigUYlwUY3AQY3gQY4ATYAQGYAxzxBXUXS4d91jmwugYGCAEQARgBkgcFMS4yLjKgB_4ksgcFMC4yLjK4B-cGwgcFMy00LjHIB0-ACAA&sclient=gws-wiz-serp,1,0,form_submit
718,585,3/11/2026,15:57:09,Data Science Course Overview - Internshala Trainings,https://trainings.internshala.com/pgc/dashboard/data-science-specialization-v3/overview/,176,0,link
719,583,3/11/2026,15:57:05,Internshala Trainings,https://trainings.internshala.com/dashboard/specializations/?tracking_source=signup,99,0,link
720,582,3/11/2026,15:57:01,Data Science Placement Course with AI,https://trainings.internshala.com/data-science-placement-guarantee-course/?utm_source=is_web_custom_homepage_banner,93,0,link
721,581,3/11/2026,15:56:58,Internships | Jobs | Trainings & Placement Courses | Post a Job,https://internshala.com/student/dashboard,79,11,typed
722,4188,3/11/2026,15:55:29,example of unsupervised learning - Google Search,https://www.google.com/search?q=example+of+unsupervised+learning&oq=example+of+unsu&gs_lcrp=EgZjaHJvbWUqBwgBEAAYgAQyBggAEEUYOTIHCAEQABiABDIHCAIQABiABDIHCAMQABiABDIHCAQQABiABDIHCAUQABiABDIHCAYQABiABDIHCAcQABiABDIHCAgQABiABDIHCAkQABiABNIBCTEzNzM4ajBqN6gCALACAA&sourceid=chrome&ie=UTF-8,1,0,generated
723,4187,3/11/2026,15:46:27,Meet – dnc-itqk-bvg,https://meet.google.com/dnc-itqk-bvg?authuser=0,1,0,link
724,4186,3/11/2026,15:46:11,Meet,https://meet.google.com/dnc-itqk-bvg?hs=197&hs=187&authuser=0&ijlm=1773224170382&adhoc=1,1,0,link
725,4184,3/11/2026,15:46:02,Google Meet,https://meet.google.com/landing?hs=197&authuser=0,3,0,link
726,4184,3/11/2026,15:45:59,Google Meet,https://meet.google.com/landing?hs=197&authuser=0,3,0,link
727,4185,3/11/2026,15:45:57,Google Meet,https://meet.google.com/landing?hs=197&authuser=0&calling=1,1,0,link
728,4184,3/11/2026,15:45:49,Google Meet,https://meet.google.com/landing?hs=197&authuser=0,3,0,reload
729,4184,3/11/2026,15:45:43,Google Meet,https://meet.google.com/landing?hs=197&authuser=0,3,0,link
